start,scaffold.x,end.x,mid.x,dxy_Meadow_Lake,within,between,l_v_l_mean,l_v_m_mean,m_v_m_mean,mean_diff
25030592,NC_045546.1,25030592,25030592,0.1749,0.0707171182795929,0.958385879648406,0.1791,0.150258333333333,0.123653333333333,-0.00111833333333333
25030761,NC_045546.1,25030761,25030761,0.0225,NA,NA,0,0.0272666666666667,0.0535533333333333,NA
25030916,NC_045546.1,25030916,25030916,0.3888,0.419593392482385,0.815887832526601,0.390133333333333,0.373141666666667,0.365913333333333,-0.00488166666666667
25030931,NC_045546.1,25030931,25030931,0.0552,0.000412655227863825,0.955768827685102,0.0166666666666667,0.0505361111111111,0.0829866666666667,0.00070944444444445
25044863,NC_045548.1,25044863,25044863,0.4669,0.42609721740243,0.644543003216831,0.471446666666667,0.473722222222222,0.48662,-0.0053111111111111
25044976,NC_045546.1,25044976,25044976,0.3354,0.0679915499693965,0.922979609359752,0.304106666666667,0.331930555555556,0.36422,-0.00223277777777775
25045210,NC_045546.1,25045210,25045210,0.3376,0.0637087239987581,0.925177233274864,0.304733333333333,0.332952777777778,0.365493333333333,-0.00216055555555555
25046811,NC_045546.1,25046811,25046811,0.1313,0.00925131171224128,0.979018028116822,0.0734266666666667,0.137405555555556,0.19966,0.000862222222222236
25046812,NC_045546.1,25046812,25046812,0.3173,0.0583123869703539,0.936254426827193,0.29172,0.319316666666667,0.350393333333333,-0.00173999999999996
25046836,NC_045546.1,25046836,25046836,0.0238,NA,NA,0,0.0375,0.0743333333333333,NA
25047772,NC_045548.1,25047772,25047772,0.2785,0.00349960193735454,0.941772695609372,0.28446,0.223980555555556,0.159086666666667,0.00220722222222222
25048437,NC_045546.1,25048437,25048437,0.02,NA,NA,0,0.016675,0.03335,NA
25248263,NC_045547.1,25248263,25248263,0.1732,0.151020614095962,0.944842971923361,0.178306666666667,0.195247222222222,0.21462,-0.00121611111111111
25248464,NC_045547.1,25248464,25248464,0.2009,4.85865017436588e-06,0.747236762524216,0.261873333333333,0.188205555555556,0.0983066666666667,0.00811555555555557
25248732,NC_045547.1,25248732,25248732,0.1527,0.156105739066157,0.940459670256059,0.165293333333333,0.183661111111111,0.20494,-0.00145555555555554
25308770,NC_045547.1,25308770,25308770,0.0924,0.821584249386552,0.907061758158398,0.102533333333333,0.0971733333333333,0.09541,-0.00251066666666667
25921051,NC_045550.1,25921051,25921051,0.5091,4.21212812371972e-09,0.0194390804852667,0.507426666666667,0.471880555555556,0.29046,0.0729372222222223
25923104,NC_045550.1,25923104,25923104,0.0419,0.0561685542468559,0.986217740909139,0.0493666666666667,0.0295972222222222,0.0103,-0.000236111111111111
25925545,NC_045550.1,25925545,25925545,0.5096,3.07292435442212e-09,0.0168118340737341,0.50742,0.47265,0.288786666666667,0.0745466666666667
25926563,NC_045550.1,25926563,25926563,0.2654,5.13740641079241e-06,0.595188768363492,0.189446666666667,0.287525,0.358633333333333,0.013485
26259961,NC_045550.1,26259961,26259961,0.109,0.43598235541733,0.935298969315273,0.13292,0.119980555555556,0.110293333333333,-0.00162611111111111
26289498,NC_045550.1,26289498,26289498,0.1557,6.28685445879709e-05,0.850147318712102,0.191046666666667,0.122158333333333,0.0436933333333333,0.00478833333333334
26292264,NC_045550.1,26292264,26292264,0.0146,NA,NA,0,0.00833333333333333,0.0166666666666667,NA
26292856,NC_045550.1,26292856,26292856,0.0231,NA,NA,0.0287333333333333,0.0143666666666667,0,NA
26292877,NC_045550.1,26292877,26292877,0.0823,0.179495484279732,0.947497567027374,0.127326666666667,0.104661111111111,0.0848733333333333,-0.00143888888888889
26292883,NC_045550.1,26292883,26292883,0.0324,0.0411622672021117,0.991961805026299,0.0384666666666667,0.0219083333333333,0.00556666666666667,-0.000108333333333332
26294408,NC_045545.1,26294408,26294408,0.4743,0.0998675832700996,0.799751944210898,0.451746666666667,0.461433333333333,0.476593333333333,-0.00273666666666667
26294418,NC_045545.1,26294418,26294418,0.4743,0.0998675832700996,0.799751944210898,0.451746666666667,0.461433333333333,0.476593333333333,-0.00273666666666667
26294438,NC_045550.1,26294438,26294438,0.4736,9.72350646344781e-07,0.0713355971784409,0.497,0.451308333333333,0.30136,0.0521283333333333
26324472,NC_045545.1,26324472,26324472,0.4838,0.377860167266337,0.592292510926193,0.480953333333333,0.483305555555556,0.498726666666667,-0.00653444444444445
26332251,NC_045545.1,26332251,26332251,0.05,NA,NA,0,0.048225,0.0940666666666667,NA
26335704,NC_045545.1,26335704,26335704,0.3827,0.300334070869175,0.876750684956556,0.361306666666667,0.369561111111111,0.382213333333333,-0.00219888888888886
26335775,NC_045549.1,26335775,26335775,0.2968,0.178301358968259,0.900974443325857,0.28504,0.257158333333333,0.235666666666667,-0.003195
26342544,NC_045549.1,26342544,26342544,0.0317,0.0388233596515097,0.989603904452908,0.0238,0.0423277777777778,0.06118,-0.000162222222222223
26342803,NC_045549.1,26342803,26342803,0.0677,0.0284857438858864,0.992933817514347,0.0684333333333333,0.0505166666666667,0.0328,-0.000100000000000003
26343573,NC_045549.1,26343573,26343573,0.0559,0.00786665346573546,0.994516060702012,0.05814,0.0403027777777778,0.02234,6.27777777777797e-05
26343575,NC_045549.1,26343575,26343575,0.3182,0.122766346465799,0.907067001147342,0.260873333333333,0.281436111111111,0.307053333333333,-0.00252722222222224
26343713,NC_045549.1,26343713,26343713,0.0975,0.0240947796432885,0.987924274994672,0.0593866666666667,0.0938333333333333,0.128926666666667,-0.000323333333333328
26343982,NC_045549.1,26343982,26343982,0.0146,NA,NA,0,0.00833333333333333,0.0166666666666667,NA
26345741,NC_045549.1,26345741,26345741,0.1221,0.058294376637179,0.977967188677686,0.0751666666666667,0.0975555555555556,0.120866666666667,-0.000461111111111107
26663815,NC_045550.1,26663815,26663815,0.0955,0.00644554548529072,0.959754974403433,0.0941066666666667,0.178022222222222,0.25778,0.00207888888888888
28184573,NC_045542.1,28184573,28184573,0.0122,NA,NA,0.0257333333333333,0.0129666666666667,0,NA
28186394,NC_045542.1,28186394,28186394,0.1964,1.18432788657693e-06,0.681201224871663,0.266873333333333,0.173627777777778,0.0544,0.0129911111111111
28299756,NC_045542.1,28299756,28299756,0.1839,0.229549338113941,0.928222892748799,0.2072,0.186427777777778,0.169573333333333,-0.0019588888888889
28310789,NC_045542.1,28310789,28310789,0.4559,2.54721724339936e-07,0.024735549953895,0.48932,0.439016666666667,0.255233333333333,0.06674
28310855,NC_045542.1,28310855,28310855,0.0185,NA,NA,0.023,0.0115,0,NA
28339675,NC_045542.1,28339675,28339675,0.4802,0.00196712222848104,0.478598612203716,0.510433333333333,0.477083333333333,0.4084,0.0176666666666666
28339688,NC_045542.1,28339688,28339688,0.174,0.000158635485837386,0.811499566622871,0.0348266666666667,0.145205555555556,0.238073333333333,0.00875555555555557
28494816,NC_045550.1,28494816,28494816,0.1927,3.61008689274728e-09,0.437695578901282,0.0385333333333333,0.205683333333333,0.318086666666667,0.0273733333333333
28520126,NC_045550.1,28520126,28520126,0.549,2.00713639892263e-09,0.00867363228446131,0.515646666666667,0.490580555555556,0.273166666666667,0.0961738888888889
28520200,NC_045550.1,28520200,28520200,NA,NA,NA,NA,0.6667,0.3889,NA
28520314,NC_045550.1,28520314,28520314,0.1014,0.00121677607091252,0.9524145341089,0.0832466666666667,0.126505555555556,0.16758,0.00109222222222222
28520735,NC_045550.1,28520735,28520735,0.5453,1.10830434172298e-09,0.00947642920838364,0.515073333333333,0.488247222222222,0.2743,0.0935605555555555
29058172,NC_045547.1,29058172,29058172,0.0415,0.2828907742206,0.984518047929867,0.0201733333333333,0.0249083333333333,0.0298866666666667,-0.000121666666666666
29060986,NC_045547.1,29060986,29060986,0.03,NA,NA,0,0.01875,0.0375,NA
30512790,NC_045543.1,30512790,30512790,0.4375,0.176375051098685,0.876852292695811,0.448113333333333,0.430486111111111,0.417386666666667,-0.0022638888888889
30514509,NC_045543.1,30514509,30514509,0.1565,0.000187584168158373,0.899325727379179,0.100833333333333,0.158747222222222,0.211406666666667,0.00262722222222223
30535705,NC_045543.1,30535705,30535705,0.0795,0.576445888422351,0.939064444538189,0.0889866666666667,0.0954555555555556,0.104886666666667,-0.00148111111111111
30535722,NC_045543.1,30535722,30535722,0.0632,0.0794863737296485,0.972089162056031,0.10902,0.0865722222222222,0.0653333333333333,-0.000604444444444449
30537095,NC_045543.1,30537095,30537095,0.1549,0.000362265540716297,0.890181114824338,0.0461466666666667,0.121647222222222,0.18958,0.00378388888888889
30548039,NC_045543.1,30548039,30548039,0.4692,0.0133443909102885,0.987771077978837,0.434206666666667,0.465608333333333,0.496433333333333,0.000288333333333335
30548040,NC_045543.1,30548040,30548040,0.2359,8.98585556436519e-05,0.840027469513899,0.13182,0.207638888888889,0.273126666666667,0.00516555555555556
30548102,NC_045543.1,30548102,30548102,0.5179,0.321003771323406,0.0202370564706117,0.482593333333333,0.513672222222222,0.497293333333333,0.0237288888888889
30548160,NC_045543.1,30548160,30548160,0.5194,0.703066055979108,4.67843303212323e-05,0.481306666666667,0.519563888888889,0.486226666666667,0.0357972222222223
31492231,NC_045545.1,31492231,31492231,0.4536,0.744269547273796,0.732955620928622,0.45724,0.449844444444444,0.45114,-0.00434555555555555
31515664,NC_045545.1,31515664,31515664,0.0988,0.0139269498809794,0.993879401743293,0.106066666666667,0.0634638888888889,0.0205066666666667,0.000177222222222218
31519820,NC_045545.1,31519820,31519820,0.0147,NA,NA,0,0.0222166666666667,0.0439933333333333,NA
31529296,NC_045545.1,31529296,31529296,0.0711,0.74120403696094,0.957146985856737,0.0650066666666667,0.0608972222222222,0.0582933333333333,-0.000752777777777783
31958335,NC_045558.1,31958335,31958335,0.4567,0.403885016102918,0.673517737623909,0.469646666666667,0.445752777777778,0.441606666666667,-0.0098738888888889
31968240,NC_045558.1,31968240,31968240,0.1534,0.0968346504605645,0.959340156511494,0.10418,0.137113888888889,0.172826666666667,-0.00138944444444444
32708138,NC_045550.1,32708138,32708138,0.344,1.34360391575155e-09,0.242997692525669,0.40468,0.279433333333333,0.04548,0.0543533333333334
32708150,NC_045550.1,32708150,32708150,0.3494,5.50270521165038e-09,0.309903510317657,0.40468,0.289494444444444,0.0864066666666667,0.0439511111111111
32714785,NC_045547.1,32714785,32714785,0.4766,0.023438549457694,0.806302504145115,0.494473333333333,0.469405555555556,0.43564,0.0043488888888889
32718247,NC_045550.1,32718247,32718247,0.4392,7.60310114888052e-11,0.116552354605421,0.470953333333333,0.377897222222222,0.155213333333333,0.0648138888888889
32752808,NC_045547.1,32752808,32752808,0.3041,0.0939000894250122,0.877094047347563,0.32496,0.360613888888889,0.406693333333333,-0.00521277777777779
32850398,NC_045542.1,32850398,32850398,0.0926,0.885354688246526,0.947068367030934,0.0720866666666667,0.0727277777777778,0.0755866666666667,-0.00110888888888888
33443929,NC_045545.1,33443929,33443929,0.0656,0.872647867392907,0.973744034364389,0.0463266666666667,0.0470555555555556,0.0483666666666667,-0.00029111111111111
33459163,NC_045545.1,33459163,33459163,0.1046,0.0451770890264248,0.983773954852106,0.0548866666666667,0.0763361111111111,0.0983933333333333,-0.000303888888888881
33751287,NC_045545.1,33751287,33751287,0.02,NA,NA,0,0.016675,0.03335,NA
33751341,NC_045545.1,33751341,33751341,0.0887,0.0558963417470244,0.984851631326032,0.0509333333333333,0.0668833333333333,0.08328,-0.000223333333333325
33759032,NC_045545.1,33759032,33759032,0.0146,NA,NA,0,0.0222166666666667,0.0439933333333333,NA
33967830,NC_045556.1,33967830,33967830,0.4687,0.00346437837946852,0.52720718066588,0.485566666666667,0.463336111111111,0.42512,0.00799277777777779
33967863,NC_045556.1,33967863,33967863,0.4802,0.555010515032813,0.711872085293955,0.48618,0.476186111111111,0.474906666666667,-0.00435722222222223
33968247,NC_045556.1,33968247,33968247,0.0312,NA,NA,0,0.01875,0.0375,NA
33975215,NC_045556.1,33975215,33975215,0.4389,0.0148857412286864,0.872922272445387,0.39286,0.424375,0.451133333333333,0.00237833333333332
33976988,NC_045556.1,33976988,33976988,0.0945,1.33758848378791e-06,0.83057195988293,0.14354,0.0848555555555556,0.0185333333333333,0.0038188888888889
33980507,NC_045556.1,33980507,33980507,0.2224,0.0366265378415116,0.99223918484269,0.28638,0.247377777777778,0.208846666666667,-0.000235555555555544
33980792,NC_045556.1,33980792,33980792,0.1971,1.09614081283365e-07,0.620703116835241,0.0924266666666667,0.210041666666667,0.29874,0.0144583333333334
33980802,NC_045556.1,33980802,33980802,0.4064,0.702550337022198,0.815123203982158,0.374666666666667,0.375527777777778,0.385206666666667,-0.00440888888888885
33980861,NC_045556.1,33980861,33980861,0.4359,0.00813308175645074,0.819864791000167,0.387606666666667,0.422761111111111,0.451133333333333,0.00339111111111107
33980933,NC_045556.1,33980933,33980933,0.4365,0.556558064704449,0.736388911086734,0.399293333333333,0.400622222222222,0.416506666666667,-0.00727777777777777
33987074,NC_045556.1,33987074,33987074,0.4426,0.572822347027828,0.738837019075219,0.404293333333333,0.405211111111111,0.419333333333333,-0.00660222222222218
33991631,NC_045556.1,33991631,33991631,0.4976,0.0134282839506963,0.639464555771873,0.477773333333333,0.496294444444444,0.506706666666667,0.00405444444444442
33998360,NC_045556.1,33998360,33998360,0.5097,0.799575543245472,0.0188677823130068,0.49762,0.504866666666667,0.49644,0.00783666666666666
34955839,NC_045541.1,34955839,34955839,0.0158,NA,NA,0,0.012,0.024,NA
34960404,NC_045541.1,34960404,34960404,0.0723,0.00106320514867311,0.972681227403874,0.0255,0.0508944444444444,0.07558,0.000354444444444442
35552858,NC_045542.1,35552858,35552858,0.4337,0.81649088386649,0.679039639093454,0.450106666666667,0.438255555555556,0.442886666666667,-0.00824111111111109
35552897,NC_045542.1,35552897,35552897,0.1331,7.75269915678993e-06,0.830948565705881,0.1948,0.136272222222222,0.0694733333333333,0.00413555555555556
36296293,NC_045548.1,36296293,36296293,0.2868,0.0155201675320693,0.987804404649576,0.27408,0.319375,0.36548,-0.000404999999999989
36297737,NC_045548.1,36297737,36297737,0.1421,0.0123582348145056,0.995454331760314,0.147833333333333,0.117302777777778,0.08658,9.61111111111163e-05
36310629,NC_045548.1,36310629,36310629,0.4581,0.00717389926158633,0.976025490710205,0.45744,0.473291666666667,0.4897,-0.000278333333333325
36310699,NC_045548.1,36310699,36310699,0.0926,0.000880872023087519,0.950335089765582,0.121433333333333,0.0785305555555556,0.0333333333333333,0.00114722222222223
36333780,NC_045548.1,36333780,36333780,0.0536,0.00267350180980194,0.955480661854215,0.0145,0.0667055555555556,0.116406666666667,0.00125222222222222
36345355,NC_045548.1,36345355,36345355,0.0864,0.178416939654386,0.878625548203585,0.0579,0.0884566666666667,0.12342,0.00434866666666667
36350340,NC_045548.1,36350340,36350340,0.064,0.000388885861817948,0.945968805654396,0.0832466666666667,0.0474472222222222,0.0098,0.000923888888888891
36360290,NC_045548.1,36360290,36360290,0.0466,0.520887660262799,0.972391409919267,0.0256333333333333,0.0300305555555556,0.0351333333333333,-0.000352777777777775
36364839,NC_045548.1,36364839,36364839,0.0509,0.00761315259157327,0.995149270091137,0.0586733333333333,0.0405111111111111,0.0222333333333333,5.77777777777816e-05
36369042,NC_045548.1,36369042,36369042,0.0752,0.000361730118632991,0.949307614199909,0.0111,0.0465111111111111,0.0802866666666667,0.000817777777777778
36369954,NC_045548.1,36369954,36369954,0.2683,0.412599369603872,0.873582538371862,0.269713333333333,0.279955555555556,0.29768,-0.00374111111111108
36370742,NC_045548.1,36370742,36370742,0.0615,0.0329339540265193,0.993144195056521,0.0279333333333333,0.0416694444444444,0.05556,-7.72222222222216e-05
36372765,NC_045548.1,36372765,36372765,0.0945,3.72709710361876e-05,0.897704545797644,0.123213333333333,0.0748805555555556,0.0222333333333333,0.00215722222222223
36374510,NC_045548.1,36374510,36374510,0.0187,NA,NA,0.0266666666666667,0.0133333333333333,0,NA
36379763,NC_045548.1,36379763,36379763,0.0512,0.609164585590148,0.978984020126864,0.0344333333333333,0.0369805555555556,0.03992,-0.000196111111111112
36380534,NC_045548.1,36380534,36380534,0.0306,0.0584853924726321,0.992645563018191,0.02774,0.0188611111111111,0.0101,-5.88888888888896e-05
36380689,NC_045548.1,36380689,36380689,0.1673,3.31530739603777e-06,0.803969894557572,0.0522,0.128688888888889,0.194573333333333,0.00530222222222221
36399432,NC_045548.1,36399432,36399432,0.0754,0.367075011039908,0.928720054655085,0.0730866666666667,0.0882277777777778,0.10806,-0.00234555555555556
36411215,NC_045548.1,36411215,36411215,0.0951,7.13013760801153e-05,0.896424003426689,0.130093333333333,0.0785638888888889,0.0222333333333333,0.00240055555555556
36413531,NC_045548.1,36413531,36413531,0.2696,0.0289164182118315,0.975033255492381,0.26842,0.298891666666667,0.3306,-0.000618333333333332
36414054,NC_045548.1,36414054,36414054,0.0529,0.739757097821338,0.969295006984093,0.03244,0.0346,0.03758,-0.000410000000000001
37400235,NC_045552.1,37400235,37400235,0.2197,9.18072632236479e-08,0.656130733701712,0.0872733333333333,0.187130555555556,0.26588,0.0105538888888889
37422885,NC_045553.1,37422885,37422885,0.0233,0.0453785228364008,0.994664865674786,0.0279333333333333,0.0194777777777778,0.0111,-3.88888888888904e-05
37429911,NC_045553.1,37429911,37429911,0.4392,0.284916012988868,0.703001078555683,0.491173333333333,0.464058333333333,0.45474,-0.00889833333333334
37429912,NC_045553.1,37429912,37429912,0.4392,0.284916012988868,0.703001078555683,0.491173333333333,0.464058333333333,0.45474,-0.00889833333333334
37549036,NC_045552.1,37549036,37549036,0.134,0.102887824347982,0.955452399395461,0.16358,0.139236111111111,0.117113333333333,-0.00111055555555556
37550438,NC_045552.1,37550438,37550438,0.0482,NA,NA,0,0.0407666666666667,0.0785933333333333,NA
37550538,NC_045554.1,37550538,37550538,0.4992,0.470626587646856,0.577677326330967,0.502206666666667,0.501677777777778,0.49246,0.00434444444444443
